pitcher,pitch_type,pitches,avg_velocity,avg_release_extension,avg_pfx_x,avg_pfx_z,swings,whiffs,out_of_zone_pitches,chases,batted_balls,hard_hits,avg_run_value,whiff_rate,chase_rate,hard_hit_rate
621051,ST,21,82.5047619047619,6.457142857142857,1.2347619047619047,0.17142857142857143,9,4,9,2,5,0,0.06652380952380953,0.4444444444444444,0.2222222222222222,0.0
669467,SI,21,94.9952380952381,6.533333333333333,-0.9004761904761904,1.1723809523809525,11,4,15,7,7,1,0.06342857142857143,0.36363636363636365,0.4666666666666667,0.14285714285714285
669022,SL,21,86.75238095238095,6.809523809523809,-0.09571428571428571,0.1142857142857143,12,5,12,5,6,3,0.0609047619047619,0.4166666666666667,0.4166666666666667,0.5
664062,SL,21,87.17619047619048,5.8,0.28095238095238095,0.40095238095238095,11,6,10,5,5,1,0.05285714285714285,0.5454545454545454,0.5,0.2
806185,SL,21,89.14761904761906,6.328571428571429,0.1838095238095238,0.6561904761904762,13,6,11,7,7,2,0.04876190476190476,0.46153846153846156,0.6363636363636364,0.2857142857142857
694297,SI,21,92.8,6.561904761904763,-1.262857142857143,0.6057142857142858,8,1,5,0,7,4,0.03952380952380953,0.125,0.0,0.5714285714285714
641540,FC,21,88.15714285714286,6.976190476190476,0.011904761904761904,0.9099999999999999,11,4,8,2,7,1,0.03676190476190476,0.36363636363636365,0.25,0.14285714285714285
669461,SL,21,86.52857142857142,6.366666666666667,-0.42857142857142855,0.009523809523809521,15,4,7,3,10,4,0.032190476190476186,0.26666666666666666,0.42857142857142855,0.4
805123,ST,21,82.36190476190475,6.476190476190476,1.0114285714285713,0.35809523809523813,15,5,13,8,9,2,0.019571428571428573,0.3333333333333333,0.6153846153846154,0.2222222222222222
621244,SV,21,81.74285714285713,6.3619047619047615,1.467142857142857,-0.5152380952380953,9,3,10,1,6,2,0.01914285714285714,0.3333333333333333,0.1,0.3333333333333333
663623,CH,21,84.45714285714286,6.9,-1.3904761904761904,0.4114285714285715,10,2,6,0,8,3,0.013809523809523808,0.2,0.0,0.375
614179,FF,21,95.66190476190476,6.1380952380952385,-0.5952380952380952,1.4728571428571429,9,3,10,3,6,1,0.01271428571428571,0.3333333333333333,0.3,0.16666666666666666
592094,CH,21,88.07142857142857,6.323809523809524,-1.5485714285714285,0.42857142857142855,10,3,9,2,5,1,0.0054285714285714284,0.3,0.2222222222222222,0.2
681190,FC,21,90.38571428571429,6.09047619047619,-0.0719047619047619,0.917142857142857,6,0,9,1,6,0,0.002809523809523807,0.0,0.1111111111111111,0.0
641154,CU,21,81.66190476190476,6.9523809523809526,0.5166666666666666,-0.9466666666666667,5,3,15,4,1,0,0.002666666666666666,0.6,0.26666666666666666,0.0
543243,CU,21,81.11428571428571,6.504761904761905,1.0257142857142856,-1.2157142857142857,6,1,10,1,5,3,-0.01619047619047619,0.16666666666666666,0.1,0.6
680573,CU,21,77.86190476190475,6.561904761904763,0.4247619047619048,-1.2685714285714287,5,0,12,3,4,1,-0.016523809523809524,0.0,0.25,0.25
808967,CU,21,76.58095238095238,6.428571428571429,1.0947619047619046,-1.3566666666666667,8,3,11,2,5,1,-0.01695238095238096,0.375,0.18181818181818182,0.2
622663,ST,21,84.63333333333333,6.3619047619047615,1.310952380952381,0.3638095238095238,11,2,14,5,9,2,-0.02061904761904762,0.18181818181818182,0.35714285714285715,0.2222222222222222
681982,ST,21,79.28095238095239,6.428571428571429,1.2219047619047618,0.1880952380952381,7,1,11,3,5,2,-0.03261904761904762,0.14285714285714285,0.2727272727272727,0.4
665795,SI,21,97.34761904761905,6.538095238095239,-1.337142857142857,0.6128571428571428,10,0,10,2,9,3,-0.040809523809523816,0.0,0.2,0.3333333333333333
695549,SI,21,95.73809523809524,6.152380952380952,-1.4338095238095239,0.8028571428571428,7,2,11,1,4,2,-0.04133333333333333,0.2857142857142857,0.09090909090909091,0.5
579328,SL,21,85.79047619047618,6.742857142857143,-0.2619047619047619,0.4161904761904762,8,2,10,2,6,2,-0.0450952380952381,0.25,0.2,0.3333333333333333
605135,FC,21,87.44285714285714,6.414285714285714,-0.010476190476190469,0.709047619047619,13,1,7,2,12,3,-0.05100000000000001,0.07692307692307693,0.2857142857142857,0.25
700270,SL,21,80.96666666666667,5.8619047619047615,0.1180952380952381,-0.6190476190476191,5,2,15,2,3,0,-0.052047619047619044,0.4,0.13333333333333333,0.0
820862,FF,21,96.05714285714286,6.1380952380952385,-0.8871428571428571,1.4071428571428573,8,2,5,0,6,1,-0.061523809523809515,0.25,0.0,0.16666666666666666
663559,SL,21,84.6952380952381,7.023809523809524,-0.43142857142857144,0.5152380952380953,14,1,10,4,13,4,-0.06909523809523808,0.07142857142857142,0.4,0.3076923076923077
663893,SI,21,93.68571428571428,5.533333333333333,1.2676190476190476,-0.13428571428571429,7,1,11,0,6,2,-0.07552380952380952,0.14285714285714285,0.0,0.3333333333333333
502043,ST,21,81.66666666666667,6.809523809523809,1.0966666666666667,0.08095238095238096,7,3,17,4,4,2,-0.09785714285714286,0.42857142857142855,0.23529411764705882,0.5
694335,SI,20,96.30499999999999,6.675,-1.3519999999999999,0.7135,5,1,7,1,4,2,0.06935,0.2,0.14285714285714285,0.5
700363,FS,20,81.56,7.12,-0.392,0.7965,14,7,12,6,7,1,0.06925,0.5,0.5,0.14285714285714285
686752,CH,20,86.38000000000001,6.69,-1.3955,0.32,13,2,11,5,10,2,0.06174999999999999,0.15384615384615385,0.45454545454545453,0.2
663574,FF,20,96.09,5.96,-0.8085000000000001,1.0470000000000002,11,2,10,3,7,1,0.05105,0.18181818181818182,0.3,0.14285714285714285
663460,ST,20,83.175,6.659999999999999,-0.9065,-0.3775,8,3,12,3,5,2,0.0494,0.375,0.25,0.4
680689,SI,20,94.995,5.75,-1.256,0.608,9,0,5,1,9,2,0.04055,0.0,0.2,0.2222222222222222
681857,CH,20,88.02000000000001,5.845000000000001,-1.405,0.0725,11,8,19,10,3,0,0.040150000000000005,0.7272727272727273,0.5263157894736842,0.0
542881,FC,20,83.975,5.985,-0.1945,1.0745,9,2,12,2,7,1,0.0376,0.2222222222222222,0.16666666666666666,0.14285714285714285
680732,KC,20,79.44500000000001,6.825,0.5780000000000001,-1.3074999999999999,6,2,10,2,4,1,0.036199999999999996,0.3333333333333333,0.2,0.25
663465,FF,20,90.235,6.435,0.377,1.4140000000000001,12,1,8,4,11,6,0.03605,0.08333333333333333,0.5,0.5454545454545454
688642,FC,20,92.615,5.995,0.05100000000000001,0.6235,10,4,12,3,6,1,0.022600000000000002,0.4,0.25,0.16666666666666666
668674,SL,20,84.88,6.385,-0.075,-0.13899999999999998,11,4,10,3,7,2,0.02135,0.36363636363636365,0.3,0.2857142857142857
666200,CH,20,87.96000000000001,5.88,1.41,0.7195,11,4,11,3,6,0,0.01715,0.36363636363636365,0.2727272727272727,0.0
642547,CH,20,87.71000000000001,6.635,-1.544,0.4215,6,2,15,1,3,1,0.016749999999999998,0.3333333333333333,0.06666666666666667,0.3333333333333333
681857,SL,20,84.655,5.845000000000001,0.453,-0.2265,11,6,11,7,4,1,0.010499999999999999,0.5454545454545454,0.6363636363636364,0.25
666157,CU,20,82.635,5.975,-0.5595,-0.1365,12,6,12,6,5,1,0.00965,0.5,0.5,0.2
642232,SI,20,86.815,6.16,1.542,0.347,12,1,7,2,11,2,-0.000350000000000001,0.08333333333333333,0.2857142857142857,0.18181818181818182
669461,FF,20,94.52000000000001,6.425,0.5525,1.3119999999999998,8,0,10,1,8,3,-0.003600000000000006,0.0,0.1,0.375
500779,CH,20,85.39500000000001,6.470000000000001,1.2429999999999999,0.2505,6,2,13,3,4,0,-0.005050000000000003,0.3333333333333333,0.23076923076923078,0.0
621237,SI,20,99.405,6.8950000000000005,1.226,1.0735000000000001,9,2,7,1,7,1,-0.005499999999999998,0.2222222222222222,0.14285714285714285,0.14285714285714285
678226,FF,20,98.015,6.095000000000001,-0.7415,1.292,8,2,8,1,6,0,-0.007300000000000003,0.25,0.125,0.0
663893,KC,20,86.815,5.65,-0.2,-0.593,12,8,17,10,3,2,-0.008649999999999996,0.6666666666666666,0.5882352941176471,0.6666666666666666
680885,SL,20,87.72,6.975,0.18,-0.141,11,6,15,7,5,1,-0.011999999999999999,0.5454545454545454,0.4666666666666667,0.2
608331,SI,20,92.995,6.505,0.7405,0.3935,8,3,11,1,5,0,-0.01805,0.375,0.09090909090909091,0.0
801403,CH,20,89.14,6.154999999999999,-1.2435,0.398,8,1,15,5,6,3,-0.018899999999999997,0.125,0.3333333333333333,0.5
656222,FF,20,95.16499999999999,6.790000000000001,0.3915,1.3679999999999999,10,4,10,1,5,2,-0.019649999999999997,0.4,0.1,0.4
608371,ST,20,84.85499999999999,5.875,1.1445,0.3445,7,5,13,4,2,0,-0.02255,0.7142857142857143,0.3076923076923077,0.0
687064,CU,20,76.955,6.415000000000001,0.9695,-1.03,6,0,12,3,6,2,-0.033100000000000004,0.0,0.25,0.3333333333333333
518876,FF,20,92.195,6.04,-0.9535,1.3015,5,0,10,1,5,2,-0.034199999999999994,0.0,0.1,0.4
621199,FC,20,88.155,6.5,0.124,0.6224999999999999,10,2,11,2,8,3,-0.03455,0.2,0.18181818181818182,0.375
700249,SI,20,91.775,6.175,1.299,0.9675,7,2,7,2,3,2,-0.041499999999999995,0.2857142857142857,0.2857142857142857,0.6666666666666666
640448,FF,20,95.67999999999999,6.590000000000001,-0.962,1.4945,11,1,9,2,8,1,-0.055200000000000006,0.09090909090909091,0.2222222222222222,0.125
666277,SL,20,87.325,6.295,0.2605,0.042,6,1,16,3,4,0,-0.06390000000000001,0.16666666666666666,0.1875,0.0
656457,FC,20,87.535,5.915,0.0615,0.8115,10,2,9,1,8,2,-0.06455000000000001,0.2,0.1111111111111111,0.25
592836,FS,20,86.92999999999999,6.01,-1.1885,0.358,6,1,17,3,5,1,-0.0666,0.16666666666666666,0.17647058823529413,0.2
686563,SI,20,92.77000000000001,5.995,-1.3325,0.376,7,1,9,1,6,4,-0.0756,0.14285714285714285,0.1111111111111111,0.6666666666666666
607536,FF,20,91.225,6.709999999999999,0.642,1.1475,12,2,5,2,10,1,-0.10035000000000001,0.16666666666666666,0.4,0.1
676106,SL,20,80.10499999999999,6.11,0.45899999999999996,-0.22549999999999998,7,3,10,2,4,1,-0.11765,0.42857142857142855,0.2,0.25
663436,FF,19,93.02631578947368,6.294736842105263,-0.31526315789473686,1.3105263157894735,9,2,7,2,7,0,0.07921052631578947,0.2222222222222222,0.2857142857142857,0.0
695243,SL,19,87.22631578947369,6.726315789473684,0.6542105263157895,-0.16105263157894736,9,7,10,6,2,1,0.07910526315789475,0.7777777777777778,0.6,0.5
608372,FS,19,87.48947368421052,6.342105263157895,-1.0105263157894737,0.4263157894736842,12,9,15,8,3,0,0.07852631578947368,0.75,0.5333333333333333,0.0
595345,FF,19,92.08947368421053,6.352631578947369,0.7221052631578948,1.3305263157894738,12,3,8,2,9,3,0.06957894736842106,0.25,0.25,0.3333333333333333
596001,SI,19,90.27894736842104,6.2631578947368425,-1.2705263157894737,0.5005263157894737,5,0,7,2,5,2,0.06563157894736842,0.0,0.2857142857142857,0.4
623465,ST,19,84.71052631578948,6.110526315789474,1.3631578947368421,-0.13789473684210526,9,1,10,2,6,1,0.057736842105263156,0.1111111111111111,0.2,0.16666666666666666
656986,SL,19,85.04736842105264,6.605263157894737,-0.16789473684210526,0.02736842105263158,10,6,11,4,3,1,0.056210526315789475,0.6,0.36363636363636365,0.3333333333333333
554430,FC,19,91.36842105263158,7.036842105263157,0.2005263157894737,0.7015789473684211,8,3,12,3,4,2,0.055105263157894734,0.375,0.25,0.5
700669,SL,19,91.5578947368421,6.4,0.26789473684210524,0.4515789473684211,9,2,9,2,7,2,0.04778947368421053,0.2222222222222222,0.2222222222222222,0.2857142857142857
663399,FF,19,90.80526315789473,6.136842105263158,0.20473684210526316,1.3531578947368421,8,2,12,4,5,3,0.04773684210526316,0.25,0.3333333333333333,0.6
642547,CU,19,79.34736842105262,6.773684210526315,0.3726315789473684,-0.38,10,4,15,7,6,2,0.04763157894736842,0.4,0.4666666666666667,0.3333333333333333
660853,SL,19,89.40526315789474,6.363157894736842,0.1131578947368421,0.5442105263157895,8,2,9,2,5,1,0.03836842105263158,0.25,0.2222222222222222,0.2
680885,FS,19,85.16315789473684,7.0736842105263165,-0.7636842105263157,-0.0010526315789473658,12,6,15,8,5,3,0.030263157894736846,0.5,0.5333333333333333,0.6
615698,CU,19,80.16842105263159,6.152631578947368,0.36947368421052634,-0.4278947368421053,11,2,7,2,8,2,0.0291578947368421,0.18181818181818182,0.2857142857142857,0.25
605463,FS,19,84.27894736842104,5.826315789473685,-0.7773684210526316,-0.3663157894736842,13,4,10,6,7,1,0.026894736842105263,0.3076923076923077,0.6,0.14285714285714285
656222,CH,19,88.3,6.484210526315789,1.2705263157894737,0.878421052631579,8,3,12,3,5,0,0.01868421052631579,0.375,0.25,0.0
592332,FS,19,85.52631578947368,6.584210526315789,-1.53,0.5005263157894737,8,3,17,6,5,0,0.01726315789473684,0.375,0.35294117647058826,0.0
689254,FC,19,89.52105263157894,6.778947368421053,-0.3026315789473684,0.7921052631578948,9,2,10,2,7,0,0.01621052631578947,0.2222222222222222,0.2,0.0
669854,CU,19,79.8157894736842,6.673684210526315,0.8778947368421053,-0.14789473684210527,6,4,14,5,2,0,0.013157894736842105,0.6666666666666666,0.35714285714285715,0.0
686613,CH,19,88.30526315789473,6.773684210526315,-1.1168421052631579,0.6678947368421052,12,5,8,5,6,3,0.012578947368421054,0.4166666666666667,0.625,0.5
682171,ST,19,78.31052631578947,6.468421052631579,1.5173684210526317,0.15894736842105264,7,2,13,2,5,1,0.00915789473684211,0.2857142857142857,0.15384615384615385,0.2
607536,SI,19,91.07368421052632,6.721052631578948,1.1457894736842105,0.49526315789473685,10,0,7,1,9,3,0.009105263157894736,0.0,0.14285714285714285,0.3333333333333333
693312,CU,19,81.27368421052631,6.773684210526315,0.6826315789473685,-1.1078947368421053,6,2,11,2,4,0,0.008105263157894739,0.3333333333333333,0.18181818181818182,0.0
682847,SL,19,85.60526315789474,6.868421052631579,0.5021052631578948,-0.005263157894736844,11,3,10,2,7,2,0.005947368421052634,0.2727272727272727,0.2,0.2857142857142857
671096,ST,19,81.1263157894737,6.436842105263159,-0.6889473684210526,0.28210526315789475,7,2,12,1,5,1,0.004894736842105263,0.2857142857142857,0.08333333333333333,0.2
696270,SI,19,94.09473684210526,6.221052631578948,-0.83,0.4073684210526316,9,2,8,2,7,2,0.002894736842105267,0.2222222222222222,0.25,0.2857142857142857
621199,ST,19,82.36842105263158,6.363157894736842,0.9931578947368421,0.34421052631578947,7,3,11,3,4,2,0.0014210526315789453,0.42857142857142855,0.2727272727272727,0.5
683232,FF,19,94.21578947368421,6.752631578947369,-0.4168421052631579,1.5699999999999998,11,1,8,2,9,2,0.0011578947368421067,0.09090909090909091,0.25,0.2222222222222222
608372,CU,19,77.97368421052632,6.136842105263158,0.8357894736842105,-1.1436842105263159,5,2,13,4,3,2,0.00031578947368420896,0.4,0.3076923076923077,0.6666666666666666
668909,CU,19,81.7578947368421,6.994736842105263,0.8947368421052632,-1.1800000000000002,8,2,13,4,6,1,-3.6520494231090674e-19,0.25,0.3076923076923077,0.16666666666666666
664991,SL,19,85.47368421052632,6.1000000000000005,-0.13578947368421054,0.15842105263157896,10,2,7,2,7,3,-0.0021578947368420987,0.2,0.2857142857142857,0.42857142857142855
675989,SI,19,93.9421052631579,6.3315789473684205,-1.156842105263158,0.78,7,0,9,1,6,2,-0.002157894736842102,0.0,0.1111111111111111,0.3333333333333333
660853,FF,19,96.14736842105263,6.247368421052632,-0.7863157894736842,0.9657894736842106,9,1,8,2,7,1,-0.008578947368421054,0.1111111111111111,0.25,0.14285714285714285
656605,ST,19,81.4578947368421,6.273684210526316,1.5521052631578949,0.02157894736842105,9,2,8,2,6,2,-0.020684210526315784,0.2222222222222222,0.25,0.3333333333333333
623474,SL,19,85.42105263157895,5.110526315789474,0.11157894736842106,0.24526315789473685,11,1,4,0,9,3,-0.026210526315789472,0.09090909090909091,0.0,0.3333333333333333
688138,FC,19,86.70526315789475,5.968421052631579,0.07736842105263157,0.19157894736842107,11,1,9,2,9,1,-0.02931578947368421,0.09090909090909091,0.2222222222222222,0.1111111111111111
684320,FF,19,95.32105263157894,6.552631578947368,-0.41842105263157897,1.2126315789473683,10,2,8,2,8,2,-0.02978947368421052,0.2,0.25,0.25
820862,SL,19,88.96842105263158,5.8578947368421055,-0.09,0.1868421052631579,8,3,13,5,5,0,-0.03910526315789474,0.375,0.38461538461538464,0.0
676263,SL,19,86.81052631578947,6.410526315789474,-0.2715789473684211,0.18526315789473685,9,2,11,3,6,2,-0.04115789473684211,0.2222222222222222,0.2727272727272727,0.3333333333333333
687064,FC,19,86.86842105263158,6.468421052631579,0.31421052631578944,0.5326315789473685,4,1,10,2,2,1,-0.04505263157894737,0.25,0.2,0.5
686613,SI,19,95.0,6.652631578947369,-1.038421052631579,1.093157894736842,8,1,9,1,5,2,-0.04757894736842105,0.125,0.1111111111111111,0.4
668964,FC,19,88.0,6.689473684210526,0.3757894736842105,0.9863157894736841,9,3,13,5,6,2,-0.054421052631578946,0.3333333333333333,0.38461538461538464,0.3333333333333333
687606,FC,19,88.42631578947368,5.989473684210526,0.13,0.9826315789473685,6,2,7,0,4,2,-0.05636842105263159,0.3333333333333333,0.0,0.5
471911,FF,19,91.15263157894738,6.726315789473684,-0.38421052631578945,0.9889473684210526,7,0,8,0,7,4,-0.06610526315789475,0.0,0.0,0.5714285714285714
672282,FF,19,94.52631578947368,6.431578947368421,0.7236842105263158,1.536315789473684,9,1,7,1,7,3,-0.07194736842105265,0.1111111111111111,0.14285714285714285,0.42857142857142855
676130,FF,19,94.01578947368421,6.478947368421053,-0.23105263157894734,1.246842105263158,7,2,8,2,5,1,-0.077,0.2857142857142857,0.25,0.2
666277,CH,19,88.94736842105263,6.415789473684211,-1.3426315789473684,-0.0931578947368421,7,1,12,4,6,1,-0.07968421052631579,0.14285714285714285,0.3333333333333333,0.16666666666666666
592094,SL,19,83.46315789473684,6.457894736842105,0.07052631578947369,-0.2331578947368421,6,2,10,2,4,3,-0.0835263157894737,0.3333333333333333,0.2,0.75
641540,SI,19,89.60000000000001,6.868421052631579,-1.1757894736842105,0.4226315789473684,10,1,13,4,9,2,-0.092,0.1,0.3076923076923077,0.2222222222222222
695418,SL,19,84.34736842105262,5.563157894736842,0.04,-0.05578947368421053,4,1,9,1,3,1,-0.10336842105263157,0.25,0.1111111111111111,0.3333333333333333
592791,FC,18,86.30555555555556,6.688888888888889,0.46166666666666667,0.7838888888888889,8,0,5,0,8,1,0.10616666666666667,0.0,0.0,0.125
643410,SI,18,94.19999999999999,6.716666666666667,-1.2244444444444444,1.2144444444444444,9,3,7,2,6,0,0.07366666666666667,0.3333333333333333,0.2857142857142857,0.0
607625,CU,18,80.04444444444444,5.683333333333334,1.2722222222222221,-0.9644444444444444,8,2,8,2,6,1,0.06916666666666665,0.25,0.25,0.16666666666666666
572955,CU,18,85.98333333333333,5.75,0.3333333333333333,-0.3711111111111111,11,6,10,5,4,1,0.06433333333333333,0.5454545454545454,0.5,0.25
623474,ST,18,78.64444444444445,5.1611111111111105,1.0833333333333333,0.08277777777777778,9,2,6,1,7,2,0.05633333333333333,0.2222222222222222,0.16666666666666666,0.2857142857142857
657376,KC,18,85.0,6.050000000000001,0.8172222222222223,-1.1772222222222224,11,5,7,2,6,2,0.05505555555555555,0.45454545454545453,0.2857142857142857,0.3333333333333333
669461,FC,18,89.9,6.366666666666667,-0.28944444444444445,0.7055555555555555,7,3,7,4,4,1,0.05305555555555555,0.42857142857142855,0.5714285714285714,0.25
676106,CH,18,85.33333333333333,6.066666666666666,-1.4594444444444443,0.31777777777777777,8,2,12,4,6,0,0.04838888888888889,0.25,0.3333333333333333,0.0
656457,ST,18,80.71111111111111,5.716666666666667,-1.045,-0.041666666666666664,6,4,7,2,2,0,0.041444444444444443,0.6666666666666666,0.2857142857142857,0.0
676263,CU,18,78.20555555555556,6.544444444444444,-0.5822222222222222,-1.415,6,3,11,3,1,0,0.03955555555555555,0.5,0.2727272727272727,0.0
573124,ST,18,77.98333333333333,5.705555555555556,-1.3372222222222223,0.0,4,2,12,1,2,0,0.0345,0.5,0.08333333333333333,0.0
686973,FF,18,97.91111111111111,7.050000000000001,-0.6283333333333334,1.333888888888889,11,1,6,2,10,2,0.03372222222222222,0.09090909090909091,0.3333333333333333,0.2
650911,SL,18,86.05000000000001,6.855555555555556,-0.22944444444444445,0.1127777777777778,8,3,9,1,4,0,0.03127777777777777,0.375,0.1111111111111111,0.0
605135,CU,18,70.81666666666666,6.427777777777778,1.1755555555555555,-0.89,8,2,11,2,6,0,0.031000000000000003,0.25,0.18181818181818182,0.0
621383,SL,18,87.47222222222223,5.666666666666667,-0.345,0.508888888888889,10,3,4,1,7,1,0.029999999999999995,0.3,0.25,0.14285714285714285
571760,SI,18,88.86666666666666,6.5055555555555555,1.6083333333333334,0.45444444444444443,8,1,7,1,7,1,0.028722222222222222,0.125,0.14285714285714285,0.14285714285714285
669373,FF,18,98.4,6.372222222222223,0.25,1.4577777777777776,9,4,8,0,5,0,0.02688888888888889,0.4444444444444444,0.0,0.0
641816,FS,18,84.24444444444445,6.455555555555556,-1.232222222222222,0.49444444444444446,11,1,7,4,9,3,0.025111111111111112,0.09090909090909091,0.5714285714285714,0.3333333333333333
694973,FS,18,93.53333333333333,6.227777777777778,-1.1888888888888889,-0.05666666666666667,11,5,12,6,6,0,0.022277777777777775,0.45454545454545453,0.5,0.0
687134,FS,18,89.26666666666667,6.477777777777778,-0.6394444444444445,0.7644444444444445,9,1,9,3,8,0,0.020888888888888887,0.1111111111111111,0.3333333333333333,0.0
668674,SI,18,97.05555555555556,6.538888888888889,-1.2533333333333332,0.8005555555555556,10,1,3,1,7,2,0.020111111111111114,0.1,0.3333333333333333,0.2857142857142857
621244,FF,18,93.22777777777777,6.522222222222222,-0.7388888888888889,1.2527777777777778,7,0,6,0,6,3,0.018388888888888892,0.0,0.0,0.5
663969,CU,18,84.29444444444444,6.511111111111111,0.20444444444444446,-0.695,12,4,10,6,7,1,0.015888888888888883,0.3333333333333333,0.6,0.14285714285714285
571578,FC,18,86.60555555555555,6.655555555555555,-0.18388888888888888,0.4705555555555556,11,3,12,6,8,0,0.015777777777777776,0.2727272727272727,0.5,0.0
681799,ST,18,81.55555555555556,6.394444444444445,1.8827777777777779,-0.09944444444444445,9,4,13,7,5,1,0.009,0.4444444444444444,0.5384615384615384,0.2
656427,SL,18,84.4388888888889,6.5,0.575,0.19444444444444445,12,3,11,6,9,2,-0.002388888888888885,0.25,0.5454545454545454,0.2222222222222222
686993,FC,18,87.56666666666666,6.483333333333333,0.48666666666666664,0.42722222222222217,8,2,13,5,3,0,-0.0036111111111111114,0.25,0.38461538461538464,0.0
663978,CU,18,78.08333333333333,6.766666666666667,0.3711111111111111,-1.126111111111111,8,0,8,0,7,1,-0.004222222222222223,0.0,0.0,0.14285714285714285
700249,CU,18,78.08333333333333,6.144444444444444,-0.815,-1.103888888888889,7,1,9,2,6,1,-0.009111111111111113,0.14285714285714285,0.2222222222222222,0.16666666666666666
669422,FF,18,94.44999999999999,6.594444444444445,-0.5355555555555556,1.365,10,1,7,4,7,1,-0.009777777777777781,0.1,0.5714285714285714,0.14285714285714285
623211,SI,18,96.0,5.877777777777777,-1.661111111111111,0.7616666666666667,7,1,8,1,6,1,-0.010555555555555556,0.14285714285714285,0.125,0.16666666666666666
663460,CH,18,84.86111111111111,6.772222222222222,0.9027777777777778,-0.042222222222222223,9,3,16,7,4,1,-0.01177777777777778,0.3333333333333333,0.4375,0.25
676974,CH,18,88.77222222222223,6.2444444444444445,-1.208888888888889,-0.011666666666666665,6,2,11,1,3,2,-0.03216666666666666,0.3333333333333333,0.09090909090909091,0.6666666666666666
665152,FC,18,87.82777777777778,6.133333333333333,0.4366666666666667,0.49222222222222217,7,1,12,4,5,0,-0.035222222222222224,0.14285714285714285,0.3333333333333333,0.0
663372,CH,18,83.77777777777777,6.288888888888889,-0.25666666666666665,0.46888888888888886,10,2,13,6,8,1,-0.036833333333333336,0.2,0.46153846153846156,0.125
664285,CH,18,89.13333333333333,5.883333333333334,1.1683333333333334,0.02611111111111111,11,4,10,5,7,2,-0.04055555555555555,0.36363636363636365,0.5,0.2857142857142857
669713,ST,18,81.10555555555555,6.655555555555555,1.597777777777778,0.04444444444444444,10,1,10,3,9,1,-0.043555555555555556,0.1,0.3,0.1111111111111111
669203,SI,18,95.31666666666666,6.644444444444444,-1.1477777777777778,0.9927777777777779,7,0,11,1,7,2,-0.04383333333333333,0.0,0.09090909090909091,0.2857142857142857
686973,KC,18,88.0,6.9944444444444445,0.21666666666666667,-0.5005555555555555,8,4,12,4,4,4,-0.053777777777777785,0.5,0.3333333333333333,1.0
679885,SI,18,96.65555555555555,6.327777777777778,-1.4016666666666666,0.43722222222222223,9,0,5,2,8,4,-0.05861111111111111,0.0,0.4,0.5
641302,FC,18,86.21111111111111,6.2555555555555555,-0.2888888888888889,0.7366666666666667,11,2,9,5,9,3,-0.059277777777777776,0.18181818181818182,0.5555555555555556,0.3333333333333333
695534,SI,18,95.58888888888889,6.25,-1.27,0.9611111111111111,10,2,7,1,7,4,-0.06061111111111111,0.2,0.14285714285714285,0.5714285714285714
679885,FS,18,86.06666666666666,6.566666666666666,-0.7016666666666667,0.1577777777777778,3,1,14,1,1,0,-0.06161111111111111,0.3333333333333333,0.07142857142857142,0.0
687606,FF,18,93.3111111111111,6.083333333333333,-0.6888888888888889,1.5233333333333332,8,0,6,1,7,1,-0.06922222222222223,0.0,0.16666666666666666,0.14285714285714285
680885,FF,18,96.5611111111111,6.800000000000001,-0.5227777777777778,1.2394444444444446,8,1,6,0,7,4,-0.1098888888888889,0.125,0.0,0.5714285714285714
643338,FF,18,94.91111111111111,6.461111111111111,-0.6488888888888888,1.5766666666666667,11,2,10,4,9,2,-0.11561111111111111,0.18181818181818182,0.4,0.2222222222222222
621111,SI,17,92.87647058823529,6.570588235294117,-1.4464705882352942,0.8576470588235294,7,2,9,1,5,3,0.09905882352941175,0.2857142857142857,0.1111111111111111,0.6
605400,FC,17,86.44117647058823,6.935294117647059,-0.03058823529411765,0.7000000000000001,14,6,9,7,8,2,0.09741176470588235,0.42857142857142855,0.7777777777777778,0.25
686799,FF,17,94.54117647058824,6.464705882352941,-0.6194117647058823,1.3276470588235294,9,4,9,2,5,1,0.06741176470588237,0.4444444444444444,0.2222222222222222,0.2
664208,CU,17,75.95294117647059,7.08235294117647,1.5482352941176472,-0.6029411764705882,10,5,11,5,5,1,0.05323529411764706,0.5,0.45454545454545453,0.2
688642,FF,17,95.57058823529412,6.176470588235294,-0.5511764705882354,1.1388235294117646,10,2,8,1,7,4,0.04917647058823529,0.2,0.125,0.5714285714285714
693433,FF,17,95.26470588235294,6.68235294117647,-0.8099999999999999,1.108235294117647,9,3,8,1,6,0,0.031764705882352945,0.3333333333333333,0.125,0.0
601713,ST,17,82.0529411764706,6.68235294117647,1.1011764705882352,0.4488235294117647,8,3,6,1,5,1,0.027823529411764705,0.375,0.16666666666666666,0.2
656457,SI,17,90.08235294117648,5.970588235294118,1.4576470588235295,0.38235294117647056,9,1,5,1,8,3,0.026823529411764708,0.1111111111111111,0.2,0.375
643511,SI,17,82.49411764705883,6.094117647058823,-0.1576470588235294,-1.1588235294117646,6,0,9,0,6,3,0.02423529411764706,0.0,0.0,0.5
571927,CU,17,78.84117647058824,6.482352941176471,-0.9117647058823529,-0.7976470588235295,4,4,13,3,0,0,0.019470588235294115,1.0,0.23076923076923078,
